timestamp,Panther_education_Teofila,Panther_education_Jerome,Panther_education_Misty,Panther_education_Tina,Panther_education_Janis,Panther_education_Quintin,Panther_education_Violet,Panther_education_Edna,Panther_education_Sophia,Panther_education_Hugh,Panther_education_Annetta,Panther_education_Ivan,Panther_education_Alecia,Panther_education_Rosalie,Panther_education_Jonathan
2017-05-18 17:00:00,151.4692,571.7103,37.2072,12.8025,57.281000000000006,313.0604,186.596,149.2288,142.0274,602.9164,119.5231,138.5067,240.4464,55.4107,4.5649
2017-05-18 18:00:00,147.4024,557.6076,36.407,15.403,51.1489,315.1608,174.1136,139.2269,139.2269,602.1162,113.3219,128.6648,234.0452,53.0102,5.165
2017-05-18 19:00:00,149.9779,543.6049,36.407,8.5016,48.1983,312.3603,165.792,129.0249,139.2269,594.9148,112.8218,127.2246,226.8438,52.0101,5.7031
2017-05-18 20:00:00,147.1814,529.8022,36.247,11.8023,33.4034,320.6619,165.792,117.2226,141.6273,591.1941,104.6202,122.4236,233.6451,52.8102,5.8241
2017-05-18 21:00:00,143.8448,529.3021,38.4074,6.3012,29.2376,326.8631,168.3525,116.4225,142.4275,589.6338,124.0239,124.8241,240.0463,53.6103,6.1532
2017-05-18 22:00:00,134.695,512.999,36.9671,8.5016,28.1875,302.6584,163.2315,107.2207,142.0274,588.3135,108.2209,122.6637,186.0359,53.4103,6.4552
2017-05-18 23:00:00,104.4502,494.2954,37.4472,4.0008,26.6722,224.6433,163.5516,106.2205,142.8276,585.1929,85.2165,99.6192,161.2311,53.6103,6.2672
2017-05-19 00:00:00,109.0241,482.2931,38.8875,8.8017,26.225,206.9399,163.2315,99.4192,142.0274,592.2343,86.6167,102.4998,161.6312,53.4103,5.4
2017-05-19 01:00:00,106.6186,479.3925,39.8477,4.0008,26.8522,202.139,165.792,104.8202,142.0274,593.4345,82.3159,102.4998,160.83100000000002,53.6103,3.0076
2017-05-19 02:00:00,104.6912,480.1927,38.7275,7.5014,26.4701,207.0399,164.8318,101.6196,142.8276,588.1135,84.2162,102.0197,162.4313,53.0102,3.0416
2017-05-19 03:00:00,102.4248,474.1915,38.7275,4.1008,26.5791,203.9393,166.7522,96.6187,143.2276,591.0341,79.6154,103.2199,161.2311,53.4103,3.0296
2017-05-19 04:00:00,101.2165,471.591,39.8477,6.9013,25.845,196.5379,163.5516,105.0203,142.8276,587.9135,80.5155,103.46,162.4313,53.0102,3.0386
2017-05-19 05:00:00,132.8116,466.19,39.6876,3.6007,25.885,222.0428,168.0324,119.6231,142.4275,589.3137,91.3176,101.7796,162.0313,52.8102,2.6985
2017-05-19 06:00:00,143.8438,460.8889,37.7673,6.6013,25.872,283.0546,160.671,127.8247,140.8272,581.3122,105.9204,130.8253,210.4406,51.81,2.8926
2017-05-19 07:00:00,158.9487,461.4891,39.0475,5.2010000000000005,29.2837,346.0668,158.4306,139.2269,136.8264,581.5922,100.4194,141.1472,216.4418,51.6099,2.8355
2017-05-19 08:00:00,150.7141,476.1919,38.8875,10.502,35.1648,347.5671,174.7537,138.2267,140.8272,592.5944,107.3207,145.4681,228.044,54.6105,3.1186
2017-05-19 09:00:00,165.4009,424.88199999999995,38.8875,8.0015,45.3507,316.9612,188.8364,159.4308,148.8287,597.1953,108.0208,143.3076,251.6486,54.0104,3.6627
2017-05-19 10:00:00,172.7083,493.4952,38.2474,13.5026,43.4714,313.9606,198.4383,141.0272,146.0282,598.1955,115.4223,143.7878,246.4476,55.2106,3.3436
2017-05-19 11:00:00,169.9468,550.8063,38.4874,11.2022,49.8666,309.6598,198.4383,127.6246,149.6289,592.9944,115.0222,146.6683,251.2485,55.2106,4.4579
2017-05-19 12:00:00,168.6395,562.6086,38.0073,16.8033,42.6132,314.4607,198.4383,134.2259,146.8283,602.5163,108.3209,143.0676,257.6497,55.8108,4.6729
2017-05-19 13:00:00,167.8504,549.506,38.8875,14.0027,43.3764,318.1614,198.4383,129.2249,146.8283,610.4378,110.3213,143.0676,257.2496,56.6109,4.5009
2017-05-19 14:00:00,165.58,563.9088,39.1276,19.0037,45.6178,322.8623,198.4383,130.6252,146.8283,609.8377,107.1207,141.1472,255.2492,56.4109,4.6129
2017-05-19 15:00:00,159.7468,561.1083,38.3274,16.5032,44.7106,317.8613,198.4383,139.2269,145.6281,601.236,112.5217,126.9845,258.0498,56.0108,5.321000000000001
2017-05-19 16:00:00,156.3132,536.0034,37.8473,18.5036,53.8044,323.9625,207.7201,128.6248,142.8276,588.3135,106.1205,132.5056,258.4499,56.81100000000001,4.7739
2017-05-19 17:00:00,141.8554,538.5039,38.0073,17.4033,51.694,315.4609,205.1596,125.0241,138.0266,589.7938,103.0199,122.6637,247.2477,59.4115,4.6059
2017-05-19 18:00:00,136.7684,527.5018,37.3672,18.0035,35.2978,317.5613,182.4352,119.6231,136.0262,593.7146,92.6179,115.9424,229.6443,76.6148,4.9319
2017-05-19 19:00:00,149.3368,515.0994,37.7673,10.302,29.5517,315.3609,179.5546,121.0233,137.2265,583.9927,85.8166,129.1449,243.2469,75.6146,5.275
2017-05-19 20:00:00,151.3952,500.1965,37.1272,13.1025,29.4277,319.4616,176.9942,116.0224,139.6269,582.5124,96.6187,130.3451,240.0463,74.2143,5.4879999999999995
2017-05-19 21:00:00,145.4711,500.5966,37.6873,7.4014,28.1434,328.4634,180.8349,115.6223,141.6273,574.7109,103.3199,124.584,244.4472,74.6144,5.5251
2017-05-19 22:00:00,142.8866,490.3946,39.0475,10.0019,27.6843,308.5595,180.1948,107.6208,140.8272,560.9082,92.8179,122.9037,188.0363,74.2143,5.406000000000001
2017-05-19 23:00:00,106.1415,478.1923,38.1674,5.9011,27.4363,224.0432,180.5148,105.2203,140.02700000000002,563.7088,71.9139,100.0993,162.0313,73.8142,4.5009
2017-05-20 00:00:00,104.1121,472.1911,39.4476,9.5018,26.7401,203.3392,180.5148,100.6194,139.2269,570.9102,71.8139,101.7796,167.2323,74.8144,4.5529
2017-05-20 01:00:00,103.9001,473.4914,39.9277,4.8009,27.0712,198.3383,180.8349,99.6192,140.02700000000002,567.8296,71.5138,103.7,162.0313,74.2143,3.0876
2017-05-20 02:00:00,104.3401,471.491,40.1678,9.0017,26.3091,205.3396,182.7553,102.4198,139.6269,569.1098,71.5138,99.1391,166.8322,74.2143,3.0346
2017-05-20 03:00:00,104.5082,472.7913,39.3676,4.9009,25.764,202.33900000000003,177.3142,100.4194,140.02700000000002,568.0296,72.314,105.6204,164.0317,74.4144,3.3466
2017-05-20 04:00:00,102.4458,473.5914,39.4476,8.3016,25.741999999999997,198.5383,174.1136,107.4207,141.2273,569.3099,71.6138,102.4998,162.0313,74.2143,2.9776
2017-05-20 05:00:00,125.7483,465.3898,40.1678,4.8009,24.7538,222.843,174.1136,120.8233,140.02700000000002,575.8311,78.2151,102.9799,168.4325,74.0143,2.9856
2017-05-20 06:00:00,148.4056,462.2892,39.7677,7.2014,23.6676,280.8542,162.5914,130.8253,139.2269,569.1098,83.116,118.1028,200.4387,73.8142,2.8646
2017-05-20 07:00:00,152.3794,464.1896,38.7275,3.3006,21.7912,348.7673,163.8716,128.6248,135.2261,572.5905,88.21700000000001,139.2269,222.0428,75.2145,2.5225
2017-05-20 08:00:00,135.1421,458.0884,44.7286,7.1014,26.3321,323.7625,179.2346,127.0245,134.826,565.1891,86.3166,124.584,210.8407,73.2141,3.0806
2017-05-20 09:00:00,135.6242,468.7905,42.4082,4.8009,30.8269,319.1616,183.0753,129.425,137.6266,571.1903,94.0181,130.5852,223.2431,73.6142,4.5899
2017-05-20 10:00:00,134.3389,469.2905,48.7294,8.7017,32.7533,292.1564,194.5976,125.2242,136.8264,571.3903,92.1178,114.7421,212.44099999999997,75.2145,4.994
2017-05-20 11:00:00,140.4831,467.8903,35.2068,5.101,37.7883,290.156,202.5991,132.4256,137.6266,565.8692,81.0156,123.8639,226.8438,63.4122,7.1004
2017-05-20 12:00:00,140.048,479.1925,36.486999999999995,12.0023,40.8699,290.156,208.6803,128.6248,139.2269,573.7907,82.916,120.0232,229.2442,54.2105,6.8013
2017-05-20 13:00:00,136.7724,481.1929,36.5671,9.5018,40.6718,286.7553,208.6803,117.4226,136.0262,571.7903,90.9175,123.6239,226.0436,55.8108,6.7853
2017-05-20 14:00:00,139.849,478.6924,36.8071,13.8027,40.2438,283.9548,208.6803,116.8226,134.826,572.1904,83.5161,116.9026,226.8438,54.4105,6.5563
2017-05-20 15:00:00,144.2578,481.99300000000005,36.9671,10.302,39.6556,293.7567,208.3602,120.6233,137.2265,577.3914,90.8175,120.2632,226.0436,54.0104,6.6213
2017-05-20 16:00:00,137.4115,488.4943,36.8871,16.3032,38.1634,282.9546,207.08,113.6219,138.8268,576.2712,84.1162,117.1426,222.0428,54.0104,6.3712
2017-05-20 17:00:00,130.5212,502.8971,36.407,11.5022,35.6119,302.9585,186.596,112.0216,138.8268,573.9907,92.7179,120.9833,223.6432,54.0104,5.9071
2017-05-20 18:00:00,136.8104,490.9947,36.8871,14.7028,29.7418,303.3586,182.7553,113.4219,138.8268,576.9914,86.1166,121.2234,238.446,53.6103,5.6541
2017-05-20 19:00:00,145.4491,485.8938,36.8871,13.2026,26.7562,302.0583,176.6741,112.8218,138.8268,572.7105,87.7169,131.7854,224.8434,52.8102,5.124
2017-05-20 20:00:00,142.2594,483.9934,37.2072,13.2026,23.4845,303.7586,172.5133,117.2226,140.8272,574.911,99.5192,125.7843,217.2419,53.4103,4.6439
2017-05-20 21:00:00,149.8169,481.1929,36.6471,8.0015,21.3941,318.3614,165.1519,116.8226,145.22799999999998,573.6307,108.4209,126.0243,220.4425,53.6103,3.1576
2017-05-20 22:00:00,139.791,474.6916,38.4074,10.0019,20.546,315.0608,167.3923,107.6208,142.8276,569.2298,101.0195,120.9833,178.8345,54.2105,3.4577
2017-05-20 23:00:00,102.4888,474.3915,37.2072,5.7011,19.3117,221.7428,164.5117,104.0201,143.2276,569.3899,74.3143,97.2188,158.8306,54.2105,3.0766
2017-05-21 00:00:00,105.5414,473.3913,38.3274,9.4018,17.9545,204.3394,163.8716,101.8196,141.6273,573.5107,74.9145,100.0993,159.2307,54.0104,3.0426
2017-05-21 01:00:00,102.1917,469.8907,38.8075,4.6009,17.4674,198.1382,157.4704,102.6198,142.0274,575.7111,74.7144,103.46,152.4294,54.0104,3.0296
2017-05-21 02:00:00,101.6626,467.4902,38.5674,8.2016,16.5942,205.0396,158.4306,102.8198,141.6273,579.4318,74.8144,101.5396,159.6308,53.6103,3.0096
2017-05-21 03:00:00,103.622,474.6916,39.0475,3.7007,15.691,201.1388,155.55,105.2203,141.2273,574.8309,75.2145,103.46,156.8303,53.6103,3.0086
2017-05-21 04:00:00,102.0037,469.4906,38.4874,6.6013,15.465,196.2379,149.4688,113.6219,142.0274,584.2328,74.7144,103.46,157.2303,53.4103,2.7575
2017-05-21 05:00:00,124.7911,472.9913,38.8075,3.7007,14.8869,219.5424,150.109,122.6237,142.0274,580.312,82.5159,100.3394,160.83100000000002,52.2101,2.7165
2017-05-21 06:00:00,144.5299,466.39,38.5674,6.7013,14.9559,282.2545,147.2284,117.6227,139.2269,580.1119,86.0166,116.6625,201.6389,52.6101,2.6195
2017-05-21 07:00:00,141.8864,462.2892,37.6073,2.3004,15.483,357.769,156.8303,113.6219,123.6239,574.991,92.2178,138.7468,218.0421,52.4101,2.7905
2017-05-21 08:00:00,131.6404,465.3898,46.569,6.3012,21.6052,309.7598,170.91299999999998,113.2219,122.0235,574.5909,90.2174,128.1847,215.6416,52.6101,3.2156
2017-05-21 09:00:00,139.2569,465.0898,39.9277,3.5007,26.8222,310.3599,185.6358,115.8224,120.8233,576.5913,95.2184,129.385,214.4414,53.0102,3.9518
2017-05-21 10:00:00,136.2283,471.391,41.528,8.9017,31.5741,299.8579,192.6772,108.621,121.2234,574.1908,87.4169,120.0232,230.0444,53.0102,4.6049
2017-05-21 11:00:00,136.2173,474.4916,40.6478,6.6013,33.5545,300.658,196.1979,113.2219,120.8233,571.5903,86.7167,125.3042,223.2431,52.6101,4.6269
2017-05-21 12:00:00,136.3073,477.5922,35.0468,14.2027,32.7423,300.0579,186.276,115.6223,121.6235,576.8313,79.3153,118.5829,224.8434,53.4103,4.8419
2017-05-21 13:00:00,134.4479,481.693,35.7669,12.5024,34.1446,287.4555,188.1963,113.6219,122.0235,579.3918,80.0154,122.4236,216.0417,53.2103,5.132000000000001
2017-05-21 14:00:00,140.5461,485.7938,37.0471,18.1035,31.9012,291.8563,207.7201,112.2217,122.4236,574.7509,79.8154,117.3826,211.2408,54.0104,4.4429
2017-05-21 15:00:00,139.5329,484.2935,36.8871,14.4028,34.1976,302.0583,204.5195,112.0216,121.6235,580.192,82.1159,122.1836,232.4449,53.0102,4.3528
2017-05-21 16:00:00,134.94299999999998,486.5939,37.3672,18.5036,34.1216,288.6557,202.9192,104.2201,122.0235,582.1123,80.4155,115.7023,220.4425,53.2103,4.8589
2017-05-21 17:00:00,134.73,485.8938,37.2872,16.1031,32.6363,304.7588,206.4398,101.4196,123.2238,576.9113,90.4174,123.6239,211.2408,53.0102,4.6159
2017-05-21 18:00:00,140.6151,487.7941,37.4472,16.7032,32.0172,298.1575,186.596,107.8208,123.2238,583.1925,92.0178,117.8628,233.245,53.6103,3.9438
2017-05-21 19:00:00,144.5119,482.6932,36.8071,10.302,38.2404,306.5592,172.8333,103.2199,121.2234,594.3947,87.3168,125.5442,229.2442,53.0102,4.6769
2017-05-21 20:00:00,147.3624,481.893,36.8871,13.3026,38.2424,308.8596,174.1136,103.0199,124.424,576.6313,101.5196,127.7046,240.4464,54.0104,4.6249
2017-05-21 21:00:00,148.6857,485.6937,36.8871,8.3016,31.7611,318.3614,169.6327,109.2211,126.8245,576.5112,108.5209,130.8253,232.0448,54.4105,5.313
2017-05-21 22:00:00,140.191,481.5929,38.4074,10.0019,24.7968,290.8561,164.5117,109.2211,126.4244,571.6303,100.7194,120.0232,183.6354,53.8104,4.9639
2017-05-21 23:00:00,103.3789,480.4927,37.3672,6.5013,32.2802,216.9419,164.8318,101.6196,128.0247,568.1497,74.7144,97.2188,156.8303,53.8104,5.3961
2017-05-22 00:00:00,105.4704,477.6922,38.4074,8.7017,33.2424,205.0396,164.8318,101.2195,126.8245,570.2301,80.3155,103.9401,156.8303,54.0104,4.8589
2017-05-22 01:00:00,101.1135,472.1911,38.9675,5.7011,17.7054,198.6383,163.2315,103.4199,126.8245,572.3105,79.2153,101.5396,151.2292,53.8104,3.4607
2017-05-22 02:00:00,99.5092,473.5914,39.1276,8.0015,13.9087,205.4396,164.5117,103.62,127.6246,574.8309,87.0168,102.2597,152.4294,53.8104,3.0266
2017-05-22 03:00:00,101.4796,477.7922,39.1276,5.001,12.9235,201.8389,163.8716,102.6198,127.2246,577.6315,82.3159,102.4998,159.6308,53.8104,2.7435
2017-05-22 04:00:00,103.795,395.7764,38.4074,7.8015,13.8737,199.2385,165.792,116.0224,126.8245,577.4314,83.6161,103.9401,156.4302,53.6103,3.0616
2017-05-22 05:00:00,127.0755,467.4902,38.5674,3.9007,12.3264,222.2429,161.9512,136.8264,126.8245,573.1106,91.2176,103.2199,160.83100000000002,53.4103,3.0306
2017-05-22 06:00:00,151.2632,466.0899,38.4074,7.3014,12.6804,273.1527,160.9911,145.028,125.2242,575.7111,101.3195,113.7819,194.0374,52.6101,2.9336
2017-05-22 07:00:00,150.36,464.6897,37.3672,4.1008,12.7535,366.2707,165.4719,149.6289,122.8237,581.3922,99.8192,151.7093,217.642,52.6101,2.6765
2017-05-22 08:00:00,132.8666,483.0932,38.4874,8.8017,17.1743,343.9664,168.0324,135.4261,127.2246,590.1939,110.7214,144.0278,225.6435,53.4103,2.8876
2017-05-22 09:00:00,167.4313,511.1986,37.2072,7.5014,30.5029,327.2632,167.0722,147.2284,142.4275,592.1943,123.5238,140.6671,248.448,54.0104,4.1258
2017-05-22 10:00:00,176.8101,538.3039,36.6471,11.1021,37.7053,315.0608,172.5133,156.2301,147.2284,603.9966,132.7256,145.4681,256.8496,54.6105,4.1488
2017-05-22 11:00:00,184.4516,550.4062,37.5272,9.2018,44.2325,317.0612,183.7155,158.4306,148.4287,598.9956,132.4256,150.269,276.0533,55.2106,4.7879
2017-05-22 12:00:00,183.3724,557.1075,37.1272,15.2029,46.42100000000001,314.7607,209.3204,148.8287,153.2296,600.996,138.9268,156.7503,279.2539,55.8108,5.4291
2017-05-22 13:00:00,185.4658,561.6084,38.0073,13.9027,48.0713,320.8619,209.3204,160.0309,154.0297,599.5957,131.6254,156.7503,281.2543,57.211000000000006,5.098
2017-05-22 14:00:00,184.3546,589.7138,38.2474,18.6036,46.0919,335.1647,205.1596,170.2328,153.2296,604.6367,136.9264,147.1484,293.6567,61.4119,4.8919
2017-05-22 15:00:00,185.7098,589.7138,38.8075,15.703,56.81399999999999,333.9645,202.279,170.6329,151.2292,612.5182,137.2265,154.1097,288.0556,56.81100000000001,5.246
2017-05-22 16:00:00,172.2292,589.7138,37.7673,17.3034,47.4872,334.0645,172.5133,159.0307,146.8283,612.7182,131.6254,134.666,272.4526,56.0108,3.8297
2017-05-22 17:00:00,154.4198,588.0135,37.6073,13.1025,40.3108,320.9619,184.0355,152.4294,140.8272,606.437,119.6231,127.7046,268.8519,54.4105,4.2018
2017-05-22 18:00:00,149.0588,544.4051,37.9273,14.8029,35.5289,313.9606,176.354,139.6269,140.4271,593.1545,112.8218,128.4248,263.2508,55.2106,3.7387
2017-05-22 19:00:00,151.0792,525.1013,36.8871,9.1018,29.9398,306.3591,164.5117,134.626,141.2273,587.8334,118.3228,124.584,248.848,53.8104,4.5729
2017-05-22 20:00:00,151.7303,509.9984,36.7271,12.2024,30.7009,328.7634,165.792,135.026,146.4283,585.2729,112.9218,122.6637,238.8461,52.6101,4.7179
2017-05-22 21:00:00,152.2484,500.4966,36.9671,7.2014,29.3917,327.8633,167.0722,125.0241,142.8276,586.9532,119.6231,129.385,246.4476,51.6099,5.5851
2017-05-22 22:00:00,147.9686,495.9957,37.5272,10.102,27.5463,313.6605,162.9114,117.0226,142.0274,571.7503,105.3203,118.3428,191.637,52.6101,5.051
2017-05-22 23:00:00,107.3827,485.2937,37.7673,5.2010000000000005,26.036,244.1471,167.3923,111.0214,143.2276,578.7517,81.3157,101.0595,164.0317,52.6101,6.0362
2017-05-23 00:00:00,108.928,488.0942,39.4476,8.6017,27.2893,213.0411,167.0722,106.0205,142.4275,579.8719,81.9158,100.8194,164.4317,47.0091,5.8251
2017-05-23 01:00:00,105.4663,483.7934,38.8075,5.8011,27.0452,199.4385,166.1121,105.8204,142.0274,581.9523,81.1157,104.4201,165.6319,44.6086,5.7801
2017-05-23 02:00:00,103.809,479.4925,39.3676,8.4016,25.724,205.5397,162.9114,105.4203,141.6273,577.4714,80.5155,103.2199,165.2319,42.4082,6.1252
2017-05-23 03:00:00,106.1145,475.5918,39.6076,4.8009,26.6121,202.33900000000003,164.8318,105.8204,141.6273,578.7517,79.9154,101.5396,157.2303,45.2087,5.5061
2017-05-23 04:00:00,105.0843,477.6922,39.5276,8.2016,26.6972,198.9384,168.0324,112.4217,143.6277,543.4649,79.9154,103.9401,156.0301,43.2083,5.5831
2017-05-23 05:00:00,130.4272,474.9917,39.2076,5.001,26.4311,220.7426,166.1121,128.0247,142.4275,570.9502,89.1172,101.5396,164.4317,47.8092,5.287000000000001
2017-05-23 06:00:00,158.1015,466.6901,38.1674,7.7015,25.3459,293.4566,163.2315,142.2274,140.4271,571.9504,102.8199,138.5067,182.0351,49.4095,5.085
2017-05-23 07:00:00,163.6546,471.791,38.6474,3.9007,25.894,364.7704,166.1121,147.4285,137.6266,572.8305,98.7191,156.2701,212.8411,48.8094,5.195
2017-05-23 08:00:00,159.3817,482.093,39.8477,7.5014,29.4177,331.2639,176.9942,134.0259,140.4271,578.0316,106.7206,145.7081,217.642,52.0101,6.6183
2017-05-23 09:00:00,169.2457,510.7986,13.2026,3.8007,32.9283,326.1629,186.276,137.2265,143.6277,580.552,128.2247,153.6296,239.6462,53.2103,7.7665
2017-05-23 10:00:00,181.55900000000003,543.1048,37.6873,9.1018,35.2228,335.4647,186.276,154.8299,145.6281,576.1512,140.5271,136.5864,248.0479,54.0104,8.6347
2017-05-23 11:00:00,190.5168,574.8109,38.4874,9.5018,37.8653,313.5605,186.276,157.6304,149.2288,581.8723,140.2271,149.5489,272.4526,54.8106,8.7307
2017-05-23 12:00:00,194.1175,570.3101,38.1674,12.6024,39.5696,323.1624,205.1596,168.2325,151.6292,598.3555,135.5261,148.1086,280.05400000000003,55.6107,8.8187
2017-05-23 13:00:00,197.2351,569.81,38.1674,8.9017,40.0917,334.8646,198.1182,180.0347,150.029,604.2366,133.7258,156.0301,286.8553,55.0106,8.7527
2017-05-23 14:00:00,184.5276,585.613,38.6474,13.9027,40.3898,315.5609,202.5991,193.8374,151.6292,593.8346,129.625,151.9493,275.2531,55.4107,9.1988
2017-05-23 15:00:00,180.1118,591.6142,39.2076,10.602,42.8943,320.1618,202.5991,197.4381,152.4294,606.237,125.0241,133.9458,278.4537,56.0108,7.8335
2017-05-23 16:00:00,170.815,591.5141,38.4074,14.7028,41.2029,329.4636,202.5991,178.6345,147.6285,610.9579,119.223,138.9868,280.05400000000003,56.2108,7.4174
2017-05-23 17:00:00,153.7227,581.9123,37.9273,10.502,39.5186,322.9623,198.1182,156.0301,142.4275,602.2362,113.2219,125.5442,258.4499,55.2106,7.4964
2017-05-23 18:00:00,144.4269,570.5101,38.7275,11.9023,41.482,329.3636,179.8747,143.6277,137.2265,595.835,114.3221,121.9435,241.2466,54.4105,6.8553
2017-05-23 19:00:00,151.1061,557.0075,37.6873,6.7013,35.9809,315.2608,177.9544,131.2253,136.8264,581.0321,114.022,131.0653,221.2427,53.8104,6.4022
2017-05-23 20:00:00,143.9198,545.9053,37.7673,10.8021,31.202,335.5647,172.5133,119.023,140.4271,574.3508,113.4219,129.8651,222.843,54.2105,5.457000000000001
2017-05-23 21:00:00,150.6661,532.3027,39.1276,6.3012,30.0558,330.9639,168.3525,122.4236,141.6273,574.5509,117.5227,121.2234,226.0436,54.4105,6.0972
2017-05-23 22:00:00,136.4773,514.9994,38.7275,9.3018,29.3907,306.6592,165.4719,111.0214,141.6273,562.2285,101.5196,127.9447,181.235,53.8104,5.4941
2017-05-23 23:00:00,106.8816,484.9936,39.5276,5.301,29.5997,244.4472,165.792,112.2217,139.6269,569.75,81.7158,98.1789,155.63,53.8104,5.398
2017-05-24 00:00:00,105.6824,481.893,39.6876,9.2018,28.9726,209.8405,171.5531,104.6202,139.6269,578.8717,81.5157,105.1403,154.8299,54.2105,5.8741
2017-05-24 01:00:00,103.745,486.2938,40.0077,5.301,27.2463,200.8387,179.8747,104.6202,140.8272,569.1498,82.0158,100.0993,158.8306,53.6103,5.407
2017-05-24 02:00:00,99.8123,478.5924,39.6876,8.7017,27.4643,205.7397,179.2346,106.2205,140.4271,569.5499,83.016,103.9401,158.8306,53.6103,5.352
2017-05-24 03:00:00,101.9937,476.4919,40.4078,4.1008,27.4383,201.0388,177.3142,107.6208,140.02700000000002,576.7513,83.116,101.2996,161.6312,53.2103,5.335
2017-05-24 04:00:00,101.6616,472.9913,40.3278,8.2016,26.5751,197.3381,183.3954,113.2219,140.02700000000002,571.1502,81.7158,104.9003,158.8306,53.4103,5.292999999999999
2017-05-24 05:00:00,129.0359,471.691,40.2478,4.9009,26.6601,220.5426,181.7951,126.4244,139.6269,572.5505,93.218,100.8194,164.0317,53.0102,5.274
2017-05-24 06:00:00,151.5453,470.9909,39.2876,8.7017,25.99,284.1548,178.2744,139.2269,139.6269,564.629,108.0208,124.8241,192.4371,52.2101,5.19
2017-05-24 07:00:00,156.6302,477.5922,39.4476,6.5013,26.077,340.5657,176.03400000000002,137.6266,135.6262,570.03,99.0191,150.029,201.6389,52.8102,5.192
2017-05-24 08:00:00,158.8587,462.9893,39.3676,9.9019,29.5847,332.5642,186.9161,131.4253,138.8268,527.2217,104.3201,150.7491,210.8407,53.2103,5.6481
2017-05-24 09:00:00,176.7001,525.0013,38.5674,5.001,33.9445,342.8662,203.8794,144.2278,143.6277,564.6289,129.1249,151.7093,235.2454,53.8104,6.0382
2017-05-24 10:00:00,187.0881,545.8053,51.5299,8.9017,40.8929,322.8623,204.5195,153.6296,148.4287,585.9131,139.3269,152.1894,252.4487,54.4105,7.7845
2017-05-24 11:00:00,185.5638,565.5091,39.2076,6.2012,54.6516,313.4605,204.5195,163.4315,129.625,598.9156,132.5256,157.7104,258.8499,55.2106,8.5816
2017-05-24 12:00:00,185.6408,565.6092,38.5674,10.7021,58.4183,324.7627,204.5195,151.2292,145.22799999999998,599.8357,137.8266,153.3896,255.6494,55.8108,9.1788
2017-05-24 13:00:00,184.4916,561.5084,38.8075,7.5014,55.1677,323.2624,201.3189,155.43,151.6292,596.9152,130.2251,153.3896,262.8507,55.2106,9.3668
2017-05-24 14:00:00,189.7956,565.6092,38.2474,11.0021,44.5496,329.4636,202.5991,172.2332,155.63,597.2352,140.9272,141.1472,262.8507,55.0106,9.3158
2017-05-24 15:00:00,181.063,568.1096,38.7275,9.2018,40.6429,342.066,190.1167,175.2338,156.0301,602.8363,137.1265,146.4283,269.252,55.2106,9.2338
2017-05-24 16:00:00,170.0428,567.1094,37.2072,9.0017,37.5282,341.966,170.2729,173.0334,154.4298,595.4349,132.4256,143.7878,269.652,54.0104,8.1626
2017-05-24 17:00:00,149.1718,565.3091,37.1272,6.5013,42.2001,353.0681,168.3525,157.6304,144.828,598.6355,120.1232,122.1836,245.6474,47.0091,6.2542
2017-05-24 18:00:00,144.7419,545.0052,37.7673,7.2014,41.765,366.1707,163.8716,143.8278,140.8272,603.1164,110.4213,123.3838,248.848,43.4084,5.1579999999999995
2017-05-24 19:00:00,153.7287,523.8011,38.5674,4.2008,30.798,352.1679,164.8318,144.2278,138.4267,601.6361,117.1226,127.2246,243.647,48.0093,5.206
2017-05-24 20:00:00,153.7657,506.2977,39.7677,6.9013,17.7464,352.56800000000004,157.1503,140.4271,140.8272,598.7555,118.2228,128.6648,226.0436,52.4101,5.229
2017-05-24 21:00:00,153.9827,509.3983,39.0475,4.0008,16.3432,335.4647,161.9513,134.42600000000002,142.0274,590.8340000000001,126.2244,127.7046,218.8422,52.6101,5.324
2017-05-24 22:00:00,142.9496,498.2962,38.1674,5.101,16.5842,330.6638,160.671,121.0233,144.0278,579.4318,111.0214,117.3826,178.0344,52.6101,5.31
2017-05-24 23:00:00,113.0028,497.7961,39.7677,4.0008,16.5342,250.9484,162.9114,116.4225,140.4271,576.5513,87.7169,101.2996,158.0305,52.4101,5.324
2017-05-25 00:00:00,112.4517,493.3952,40.0077,6.3012,16.7532,213.9413,166.7522,110.0212,141.2273,584.1527,85.9166,101.2996,158.0305,52.8102,5.346
2017-05-25 01:00:00,105.9734,493.7953,39.6876,3.8007,16.7212,198.4383,164.1917,108.621,140.4271,583.7527,84.2162,104.1801,160.431,52.6101,5.3629999999999995
2017-05-25 02:00:00,104.8812,487.8942,39.6876,6.1012,15.667,202.239,167.7124,110.4213,141.2273,578.7517,84.5163,100.5794,162.0313,52.8102,5.6711
2017-05-25 03:00:00,105.2863,479.9926,40.6478,4.3008,16.1071,204.0394,165.1519,108.621,141.2273,584.5528,84.4163,103.7,159.6308,52.6101,5.317
2017-05-25 04:00:00,105.6514,473.4914,40.0077,5.401,14.7869,196.1379,166.7522,116.2224,141.6273,585.1529,84.1162,104.1801,161.2311,52.6101,5.369
2017-05-25 05:00:00,126.1383,470.1907,40.2478,3.4006,14.8929,220.1425,165.1519,126.2244,140.8272,581.1521,92.5179,102.2597,162.0313,52.6101,5.061
